id,name,count
2206,imprisonment,17
2209,contemplation,129
2210,pendant,2
2212,"Carline, Hilda",4
2213,dahlia,8
2216,dagger / knife,31
2217,necklace,70
2218,"Sedgemoor, Battle, 1685",1
2220,fondue pot,1
2221,"Abruzzesi, Maria Pasqua",1
2222,Greece,5
2223,waiter / waitress,22
2225,Beachy Head,18
2226,"Yhap, Laetitia",1
2227,"Camp, Jeffrey",2
2229,"Clapham Common, The Windmill",1
2230,public house,62
2232,shooting gallery,1
2233,"vegetable, cabbage",8
2235,"Elizabeth I, Queen",4
2236,"Victoria, Queen",8
2237,homosexuality - pansy wallpaper,1
2238,"Strachey, Lytton",6
2239,"Cast, Beatrice M. Dale",1
2241,coat,144
2242,plane,1
2243,Thames Valley,6
2246,Birling Gap,1
2247,"drink, whisky",2
2251,Conrad,1
2261,sunrise,127
2262,"Keswick, Watendlath Farm",1
2263,Sedgemoor,1
2268,rush,19
2269,"Chaucer, Geoffrey",3
2270,blossom,34
2272,"Blake, William, 'Visions of the Daughters of Albion'",2
2274,Bromion,1
2275,Theotormon,2
2277,Oothoon,2
2279,Bromion's cave,1
2280,fishing,170
2285,rocky,1141
2287,weeping,40
2288,towel,17
2289,village,507
2292,"Gray, Thomas, 'The Bard'",6
2296,"Flatford, Flatford Mill",4
2297,"Edward I, King",1
2298,"Eleanor, Queen of Edward I",1
2299,ghost,28
2301,"Langham, Glebe Farm",7
2302,umbrella,57
2303,"hat, bonnet",196
2308,net,6
2310,Southern Coast,6
2311,"Wales, Edward I's invasion, late 13th c.",3
2312,"instrument, harp",33
2314,willow,22
2315,English,9
2316,Welsh,5
2318,worm,5
2321,material world - worm,1
2323,creation of Man,1
2325,familiar,5
2327,bat,11
2329,toad,6
2330,peach,1
2331,trunk,120
2332,heathland,255
2334,root,28
2337,River Brent,8
2339,"Daniel, chapter 4",1
2341,Nebuchadnezzar,5
2342,mental illness,31
2343,"Harwich, Low Lighthouse",1
2349,Urizen,4
2351,leprosy,3
2353,decay,123
2354,mast,117
2355,"ship, sailing",1273
2356,Flatford - non-specific,6
2357,Suffolk,171
2358,"Brown, Emma",3
2359,Stour Estuary,9
2360,Stratford St Mary,2
2361,illegitimacy,3
2362,marriage,66
2367,Cromer,7
2368,Norfolk,85
2369,plant,200
2371,breast,48
2378,ribbon,33
2379,"Connard, Jane",1
2380,"Connard, Helen",1
2381,Evelyn,1
2383,purse,10
2384,feather duster,1
2386,plum,1
2387,Brighton - non-specific,51
2388,waterfront,1175
2389,kite flying,8
2390,promenade,7
2391,kite,17
2392,boating,48
2393,afternoon,22
2394,Vtheuil,1
2395,"Kinsella, Louise",1
2396,"France, Ile-de-France",5
2397,River Seine,348
2400,lobster pot,16
2401,coastguard station,1
2404,dressing table,13
2405,"Maris, Stella",2
2406,"Conder, Stella",2
2408,Swanage - non-specific,10
2409,"Southend-on-Sea, Hadleigh Castle",6
2410,Thames Estuary,19
2412,Gibraltar,7
2413,Algeciras,1
2414,island,321
2415,swan,67
2418,St James's Park,9
2419,pelican,4
2422,daisy,16
2425,barbed wire,11
2427,clown costume,24
2430,mandala,6
2432,"Lloyd, Susannah",1
2433,seed,18
2434,earth,21
2435,earthquake,7
2437,"Thomson, James, 'The Seasons'",10
2438,pun,48
2439,"magazine, 'Life'",2
2441,Royal family,2
2442,cigarette packet,11
2443,"drink, milk",8
2446,birth,34
2447,death - reaper,6
2448,skull,70
2449,sea horse,1
2451,fate - hand,1
2452,cog,11
2453,shellfish,6
2454,female creativity - womb,1
2455,residential,144
2457,"Hitler, Adolf",12
2459,"Kristallnacht / Crystal Night, 9-10 Nov 1938",1
2461,"Third Reich, 1933-45",16
2462,Jacob's ladder,3
2463,puppet,13
2464,skittle,1
2465,moustache,35
2467,"Psalms, 69",1
2468,concentration camp,5
2470,persecution,82
2472,number,160
2473,Christianity - Notre Dame cathedral,1
2475,clothing,43
2476,contemporary society,247
2481,carpet beater,1
2484,"Dante, 'Divine Comedy: Inferno'",214
2485,banner,2
2486,"Dante, 'Divine Comedy: Paradiso'",32
2487,"Dante, 'Divine Comedy: Purgatorio'",45
2488,Heaven,36
2489,Hell,227
2490,Purgatory,38
2491,"Genesis, chapter 4",4
2492,Great Bardfield,1
2493,Lamech,1
2497,murder,47
2499,fan,52
2504,pity - baby,1
2505,material world - abandoned mother,1
2508,"Leviticus, chapter 24",1
2510,blasphemy,1
2512,claustrophobia,1
2513,"Matthew, chapter 25",5
2514,parable,29
2520,serenity,12
2521,"instrument, trumpet",26
2526,"Matthew, chapter 13",4
2528,wheat,12
2529,Last Judgement,22
2531,"Blair, Robert, 'The Grave'",2
2532,"Blake, William, 'The Ghost of Abel'",1
2533,spade,60
2534,grave,18
2535,flea,3
2538,comet,6
2540,"Ezekiel, chapter 28",1
2542,planet,17
2544,orb,6
2545,beauty,81
2546,"Matthew, chapter 24",2
2547,Pontius Pilate,4
2550,temple,253
2552,seaweed,10
2556,Scylla,5
2563,"Bicknell, Maria Elizabeth",3
2565,"Constable, Golding",1
2566,"Constable, Ann",1
2567,trader,85
2568,butterfly,60
2569,freedom - angel,1
2570,"Crimean War, 1853-6",3
2571,fireplace,85
2575,tub,32
2576,stool,81
2578,"Rome, Santa Maria Vittoria, Cornaro chapel",3
2580,Missolonghi,1
2582,"Mark, chapter 10",2
2583,"Luke, chapter 22",1
2585,Agony in the Garden,2
2588,Passion,41
2590,"John, chapter 19",2
2594,looking down,132
2595,Entombment,6
2596,"Luke, chapter 23",1
2597,cart,699
2599,Mary of Bethany,3
2600,Nicodemus,1
2603,"Canterbury, Thanington, Tonford Manor",1
2604,Stour Valley,1
2605,burial,11
2606,jar,91
2607,cave,28
2608,fish basket,31
2609,anchor,53
2610,sheaf,48
2612,"Shore, Jane",3
2615,Barnes Common,1
2616,penance,2
2620,"East Bergholt, St Mary's Church",3
2621,stable,34
2622,carpet,26
2624,Harrow Hill,1
2625,"Blake, William, 'America'",1
2626,Harrow,1
2627,Los,4
2628,Gillingham,3
2633,"Gray, Thomas, 'Elegy Written in a Country Churchyard'",1
2636,"Hampstead, The Grove",1
2637,"Cowper, William, 'The Task', Book IV",1
2639,"Job, chapter 42",5
2643,"Oxford, Wier's Paper Mill",1
2645,"Exodus, chapter 32",2
2646,worship of the Golden Calf,2
2647,Tables of the Law,5
2648,sculpture,373
2651,tablet,8
2653,recoiling,64
2655,"Salisbury, Salisbury Cathedral",21
2657,anger,40
2659,Wiltshire,188
2668,Epsom,5
2669,arts - Urizen,1
2670,Stoke-by-Nayland,9
2672,Enion,1
2674,Vala,1
2677,St John the Divine,2
2680,"instrument, pipe",28
2685,New Jerusalem - bride,1
2686,"Revelation, chapter 4",2
2687,West Harnham,1
2688,Harham Ridge,1
2689,four and twenty elders,3
2690,cow parsley,3
2692,Great Yarmouth - non-specific,25
2695,Warwickshire,55
2696,"Solihull, Malvern Hall",1
2697,Hampstead - non-specific,11
2698,Thirlmere,3
2699,Dedham Vale,1
2700,hotel,59
2701,"Brighton, Marine Parade, Royal Albion Hotel",1
2702,"Brighton, Chain Pier",28
2704,"Andrew, James, Rev. Dr",1
2706,"Andrew, Jane",1
2711,abbey,519
2714,"Bloomfield, Robert, 'The Farmer's Boy'",1
2715,"Netley, Netley Abbey",9
2716,Brightwell,1
2718,"Day, John Barham",2
2719,jockey,21
2720,trainer,4
2725,"Constable, Maria Louisa",1
2726,"Constable, John Charles",1
2728,Waterloo Bridge,24
2730,"Whitehall Yard, Whitehall Stairs",1
2731,Somerset House,17
2732,St Paul's Cathedral,59
2733,Adelphi Terrace,2
2734,"George IV, King / Prince Regent",10
2735,"society: Waterloo Bridge, opening, 18 Jun 1817",2
2736,stable,16
2741,Limbo,2
2742,simony,1
2744,material world - half-buried figures,1
2745,"2 Samuel, chapter 6",1
2747,winged lion,3
2748,Christ - griffin,1
2749,Christian Church - Beatrice,1
2750,Hoorn,1
2751,Netherlands,249
2753,St Matthew - angel,2
2754,St Luke - ox,2
2755,St Mark - lion,3
2756,Zuider Zee,1
2757,St John the Evangelist - eagle,3
2760,Netherlands,2
2761,relief,118
2762,"Dorking, Holmwood",1
2763,back,130
2765,goose,23
2767,"Coplans, John",4
2768,Venice - non-specific,305
2773,Saint-Omer,1
2774,graveyard,155
2775,chestnut,4
2776,Resurrection - butterfly,1
2777,lich-gate,2
2778,paper,18
2781,fist/fists clenched,11
2789,charity,21
2790,"artist, printmaker",9
2793,"artist, painter",343
2796,cooking,42
2798,writing,51
2799,sewing,24
2800,smoking,145
2802,sweeping,17
2803,England,8381
2804,"Rodmersham, Rodmersham Green",1
2807,party,26
2809,"Jersey, Battle, 6 Jan 1781",2
2813,"artist, sculptor",49
2814,"gun, handgun",43
2815,fear,94
2817,"St Helier, Peirson Place, King George II monument",1
2818,"Peirson, Francis, Major",2
2820,"Gibraltar, Siege, 1782",1
2823,"death: William Pitt, 1st Earl of Chatham, 1778",3
2825,"Chatham, William Pitt, 1st Earl of",3
2828,doctor,25
2830,Brocas,1
2831,fir,19
2832,barn,16
2835,paintbrush,56
2836,Finchley,3
2837,harvesting,154
2838,haystack,51
2839,arbour,18
2840,Arno valley,9
2841,"Stubbs, 'Fresh Air'",1
2842,innkeeper,4
2844,St Agnes,1
2845,"Masham, Nutwith Common",1
2847,Yorkshire - non-specific,19
2848,robe,44
2851,"Chelsea, Carlyle Square",1
2853,"Buffet, Bernard",1
2854,"Caxton, William, 'Golden Legend'",1
2855,braces,6
2856,"Rome, Vatican",118
2857,"Lucretia Borgia, Vatican rule, 1501",1
2859,"Freedman, Barnett",3
2864,"Borgia, Lucretia",2
2865,"Medici, Giovanni de, Cardinal",1
2866,"Leo X, Pope",1
2867,"Durham, Durham Castle",17
2868,Durham,232
2869,River Wear,29
2870,"Crowland, Crowland Abbey",4
2871,Lincolnshire,46
2872,Nice - non-specific,20
2873,"Paris, Pont d'Arcole",10
2874,"Simpson, John",1
2875,Lake Albano,33
2876,Castel Gandolfo - non-specific,18
2877,"Flaubert, Gustave, 'The Temptation of St Anthony'",1
2878,Queen of Sheba,3
2881,"Betws-y-Coed, non-specific",7
2883,Putney,2
2885,clocktower,32
2886,Rouen - non-specific,60
2891,air,12
2892,water,49
2893,ice,4
2894,Gill,1
2895,"Astley, Anna Maria",1
2896,"Astley, Edward",1
2897,Great Britain,4
2898,map,72
2902,"Cowie, Barbara",1
2903,"Cowie, Ruth",1
2904,"MacBryde, Robert",1
2905,"Cooper, Wastel",1
2906,"Arbroath, Hospitalfield",1
2908,"Mellon, Harriet",1
2910,Rhyl,1
2911,laboratory equipment,10
2912,female sexual organs - vessel,3
2913,male - pipe,1
2914,evolution,4
2915,procreation,6
2919,peacock,32
2920,jay,7
2921,turkey,14
2922,fox,13
2925,chrysalis,5
2928,mourning,65
2929,distress - seated figure,1
2931,fortitude - standing male figure,1
2932,wisdom - statue of Minerva,1
2933,Witts family,1
2934,"Witts, Elizabeth",1
2935,"Witts, Sarah",1
2936,"Witts, Broome",1
2937,peers' robes,9
2939,struck by lightning,3
2942,gorge,621
2943,cathedral,63
2944,"Amiens, Amiens Cathedral",1
2946,mussel,4
2948,casserole,1
2950,mahlstick,4
2951,building blocks,4
2952,explosion,22
2955,past - classical architectural fragments,1
2957,crown of thorns,13
2959,invitation,8
2962,deer,105
2963,ranger,1
2966,Wrotham Hill,1
2969,Ancient Egyptian,6
2973,life - ankh,2
2974,ambiguity,74
2976,'Cymbeline',1
2978,Imogen,1
2979,Alps,750
2981,avalanche,2
2982,sublime,10
2983,bandit,49
2985,lagoon,20
2986,singer,67
2987,bell tower,175
2988,dancer,33
2989,gardening,67
2990,digging,14
2991,frost,5
2992,"Bront, Emily, 'Wuthering Heights'",34
2993,Catherine Earnshaw,14
2994,Heathcliff,8
2995,firewood,12
2996,"Qua, How",1
2997,Canton,1
2998,China,9
3001,Russia,10
3002,Vitebsk,2
3005,collapse,36
3006,"Fontaine, Jean de la, 'Fables'",1
3007,bouquet,20
3008,love,126
3010,circus,18
3011,"instrument, violin",47
3012,acrobat,14
3013,River Loup,1
3016,India,46
3017,"Sasaram, Mausoleum of Sher Shah",1
3018,Amroha,1
3019,"Camperdown, Battle, 11 Oct 1797",5
3021,Camperdown,2
3022,"Nile, Battle, 1 Aug 1798",2
3023,sailor,83
3026,shamanism,10
3027,symbol,12
3030,"Davies, John",1
3033,claw,4
3034,Meopham,1
3035,"USA, Colorado",3
3036,Persia,3
3039,tin can,44
3040,Frome Valley,1
3042,"Woodbridge, Cumberland Street",1
3043,Norway,6
3044,Lifjord,1
3045,Aldeburgh,15
3046,Childwick Green,1
3050,sex,122
3051,bag,57
3053,"light, electric",66
3054,hallway,45
3057,bookseller,3
3058,bolt,3
3061,"instrument, drum",45
3062,"Delaval, Lady",1
3066,"Beauchamp, Lettice Mary Elizabeth, Countess",1
3067,"Grosvenor, Lettice Mary Elizabeth, Lady",1
3068,Ely - non-specific,2
3070,Deauville,1
3071,"boat, yacht",102
3072,yachting,13
3073,skiing,5
3074,courtier,61
3075,"Porter, Endymion",1
3077,"Westminster, Houses of Parliament",26
3080,parliament,19
3081,fireman,6
3082,"instrument, organ",13
3086,material world - gold crown,1
3088,greenhouse,2
3089,'Twelfth Night',3
3091,Barbizon,1
3092,Fontainbleau Forest,4
3094,figurine,19
3095,"Dodd, Mary",1
3097,"Ungle, Mary Arabella",1
3099,Wilson,1
3100,James family,1
3101,"James, Robert",1
3102,"James, Mary",1
3103,"James, Elizabeth",1
3104,"James, Ann",1
3105,"Sitwell, Osbert, Sir",1
3109,"Mao Tse-tung, Chairman",16
3110,"Johnson, L.B., President",1
3111,Asian,74
3112,Chinese,16
3113,drag,12
3114,"politician, president",17
3115,"politician, political leader",35
3116,hod,1
3118,snail,9
3119,lion,77
3122,underwear,57
3123,roof,68
3124,"Maidenhead, Boyne Hill, All Saints Church Vicarage",1
3127,Capel Curig,2
3128,Aberconwy and Colwyn,34
3129,chocolate grinder,3
3130,mould,2
3136,frustration,43
3140,fountain,140
3147,"Matisse, Henri",3
3148,"Thomas, Caitlin",1
3150,spanner,4
3151,clamp,5
3152,Zandvoort,2
3154,"Saltonstall, Richard, Sir",1
3156,teacher,38
3157,"Clayton, John, Dr",1
3158,"Byrom, John, Dr",1
3159,"Salford, St Cyprian's School",1
3160,Lancashire,158
3161,"Michaux, Henri",1
3162,"Derain, Alice",2
3163,Ste,2
3164,coffee mill,2
3167,"Luke, chapter 2",6
3168,"Turner, Joseph Mallord William",12
3169,"Rampton, Edward",1
3170,"Evans, Albert",1
3171,Leonardo da Vinci,1
3172,wardrobe,11
3173,high culture - painting,1
3176,chess piece,11
3178,Valhalla,1
3180,theatre,56
3182,life - theatre,1
3183,parrot,15
3185,seduction,10
3186,vine,30
3187,"Dobson, Judith",1
3188,missile,9
3189,Northern Ireland,36
3190,County Antrim,4
3191,"Antrim, Maze Prison",2
3195,politics: Northern Ireland,29
3197,"Hull, Thomas, 'Henry the Second, or the Fall of Rosamond'",1
3199,Christ - good shepherd,3
3200,artifice,90
3201,Japan,25
3202,"Frazer, James George, Sir",1
3205,"Di Carrara, Franceco Novello",1
3206,"Bonnard, Marthe",4
3207,"Padua, Duke of",1
3209,"d'Este, Taddea",1
3211,bathroom,24
3212,bath,23
3214,fig leaf,2
3215,"Lesage, Alain-Ren, 'Le Diable Boiteaux'",1
3218,South Bank,3
3219,"boat, steam",114
3220,"Candaules, Nyssia and Gyges, circa 718 BC",1
3221,"Byron, George Gordon, Lord, 'The Dream'",1
3222,"Lowry, L.S.",1
3223,Gyges,1
3225,"Venice, Grand Canal",127
3226,"Thackeray, William Makepeace, 'The History of Henry Esmond'",1
3229,"Candaules, King of Lydia",1
3230,"Venice, Ponte di Rialto",24
3231,"Nyssia, Queen of Lydia",1
3232,knight,39
3233,"Kitaj, R.B.",7
3235,dress,221
3237,Asia,17
3238,Stockholm - non-specific,1
3239,Sweden,9
3242,"ship, steam",43
3243,Kensington - non-specific,1
3244,railway,45
3245,"Forrest, Nina Euphemia",2
3247,Little Venice,1
3248,Sestos,3
3251,infidelity,9
3252,"Le Cannet, Villa Hirondelle",1
3253,pen,19
3255,"Aitken, Charles",3
3256,kitchen,45
3257,"Kramer, Jacob",1
3258,ink bottle,11
3259,curator,16
3260,bookcase,23
3261,Beverley - non-specific,1
3268,Wotton,1
3269,olive,18
3270,"book, Nansen, Peter, 'Marie'",1
3271,Golfe-Juan,1
3272,"Paris, Boulevard des Batignolles",1
3273,"boat, lifeboat",10
3274,"drink, coffee",6
3275,Walberswick,8
3276,Saint-Germain-en-Laye,22
3277,"Venice, Doge's Palace",62
3279,Grimaud,1
3280,"Paris, Pont des Arts",2
3281,"Paris, Ile de la Cit",4
3282,"Paris, Quai du Louvre",2
3283,Strood,4
3284,'Hamlet',10
3285,Ophelia,8
3286,"Iden, Rosalind",1
3287,Italian,21
3288,sewing machine,6
3289,coat hanger,7
3294,Hampshire Downs,1
3295,road sweeper,5
3296,pavement,56
3297,key,14
3298,telephone,39
3299,Roquebrune,1
3300,"Rome, Colosseum",41
3302,goatherd,19
3303,amphitheatre,65
3304,suitcase,17
3306,gymnastics,7
3309,Antibes,11
3310,"Paris, Tuileries",6
3311,Couliboeuf,1
3312,Saint-Jeannet,2
3313,Kessler family,2
3314,"Holland Park, Holland Park Avenue",1
3315,Catterline,1
3316,jigsaw,8
3317,toothbrush,2
3318,toothpaste,1
3320,Jacob,9
3321,beech,3
3324,Boulogne-sur-Mer - non-specific,28
3327,"politics: Primrose Day, 19 Apr",1
3328,Caribbean,1
3330,"Boyce, Sonia",2
3331,"Sargent, John Singer",2
3332,"Murray, Gustavus, Dr",1
3333,"Keene, Elizabeth",1
3335,blizzard,8
3336,Aberdeenshire,14
3337,"Grant, Jane Maria",1
3338,"Strachey, Jane Maria, Lady",1
3339,Perseus,7
3340,Andromeda,8
3341,Cetus,1
3345,"Edwards, Elizabeth Ruth",1
3350,"Fantin-Latour, Henri",1
3351,"Indonesia, Bali",1
3352,tea party,12
3353,tea urn,3
3355,axe,26
3356,female sexual organs - french window,1
3357,oak,32
3359,Barmouth,3
3360,Cader Idris,13
3361,Barmouth Bay,3
3362,"Ferri, Anna Maria",1
3363,"Fagan, Anna Maria",1
3364,Nottinghamshire,13
3365,"Burgess, John",1
3366,"dog, greyhound",16
3367,"Leighton, Robert, 5th Bt",1
3368,Powell,1
3369,"Healey, Major",1
3370,printmaking,9
3371,ink stone,1
3372,Bible,5
3373,"fruit, cherry",7
3374,"Einstein, Albert",5
3375,portfolio,7
3376,"Beerbohm, Max, Sir",1
3379,townscape,94
3380,Antwerp - non-specific,12
3381,Belgium,489
3383,"Bevin, Ernest, Rt Hon.",1
3384,dockyard,50
3385,Portsmouth,68
3386,Jalalabad,1
3387,Afghanistan,2
3388,"Brydon, Dr",1
3389,Bedfordshire,16
3391,"First Anglo-Afghan War, Jan 1842",1
3392,"Fairhurst, Angus",2
3395,"Tennyson, Alfred, Lord, 'The Beggar Maid'",4
3397,beggar,20
3398,lance,16
3399,"Luton, Stockwood Park Nurseries",7
3400,"Graham, Frances",1
3401,"Horner, Frances",1
3403,Heatherley,1
3404,Heatherley's Art School,1
